User_id,food_name,country,calories,protein_g,fat_g,carbs_g,primary_goal,time_of_day,suitability_score
60,Cashew Nuts,Brazil,553,18,44,30,Maintenance,Snack,0
60,Sliced Guava,Brazil,68,2.6,1,14,Maintenance,Snack,0
60,Baked Mini Empada,Brazil,280,8,15,28,Maintenance,Snack,1
60,Tapioca Cubes,Brazil,350,0.2,0.1,85,Maintenance,Snack,1
60,Roasted Peanuts,Brazil,567,26,49,16,Maintenance,Snack,0
60,Sliced Pineapple,Brazil,50,0.5,0.1,13,Maintenance,Snack,0
60,Sunflower Seeds,Brazil,584,21,51,20,Maintenance,Snack,0
60,Dried Mango,Brazil,320,2,1,78,Maintenance,Snack,1
60,Sliced Coconut,Brazil,354,3,33,15,Maintenance,Snack,1
61,Ajwa Dates,Saudi Arabia,282,2.5,0.4,75,Muscle Gain,Snack,0
61,Roasted Pistachios,Saudi Arabia,562,20,45,27,Muscle Gain,Snack,1
61,Roasted Almonds,Saudi Arabia,579,21,50,22,Muscle Gain,Snack,1
61,Pumpkin Seeds,Saudi Arabia,559,30,49,10,Muscle Gain,Snack,1
61,Dried Figs,Saudi Arabia,249,3,1,64,Muscle Gain,Snack,0
61,Baked Falafel,Saudi Arabia,180,13,10,20,Muscle Gain,Snack,0
61,Labneh Dip with Veggies,Saudi Arabia,155,8,12,5,Muscle Gain,Snack,0
61,Walnuts,Saudi Arabia,654,15,65,14,Muscle Gain,Snack,0
61,Roasted Hazelnuts,Saudi Arabia,628,15,60,17,Muscle Gain,Snack,0
61,Dried Apricots,Saudi Arabia,241,3,0.5,62,Muscle Gain,Snack,0
62,Roasted Pistachios,Greece,562,20,45,27,Weight Loss,Snack,0
62,Kalamata Olives,Greece,115,0.8,11,6,Weight Loss,Snack,1
62,Feta Cubes,Greece,264,14,21,4,Weight Loss,Snack,0
62,Dried Figs,Greece,249,3,1,64,Weight Loss,Snack,0
62,Walnuts,Greece,654,15,65,14,Weight Loss,Snack,0
62,Greek Yogurt (Small),Greece,59,10,0.4,3.6,Weight Loss,Snack,1
62,Sliced Cucumber,Greece,15,0.7,0.1,3.6,Weight Loss,Snack,1
62,Roasted Chickpeas,Greece,164,19,6,27,Weight Loss,Snack,1
62,Pomegranate Seeds,Greece,83,1.7,1.2,19,Weight Loss,Snack,1
62,Sliced Grapes,Greece,69,0.7,0.2,18,Weight Loss,Snack,1
63,Walnuts,France,654,15,65,14,Weight Loss,Snack,0
63,Hard Cheese (Comte),France,410,27,33,1,Weight Loss,Snack,0
63,Sliced Pear,France,57,0.4,0.1,15,Weight Loss,Snack,1
63,Radishes with Salt,France,16,0.7,0.1,3.4,Weight Loss,Snack,1
63,Almonds,France,579,21,50,22,Weight Loss,Snack,0
63,Baked Apple,France,60,0.5,0.2,15,Weight Loss,Snack,1
63,Mini Quiche (Veg),France,250,8,18,14,Weight Loss,Snack,0
63,Yogurt with Honey,France,115,9,4,12,Weight Loss,Snack,1
63,Hazelnuts,France,628,15,60,17,Weight Loss,Snack,0
63,Dark Chocolate (85%),France,598,8,45,24,Weight Loss,Snack,0
64,Roasted Pistachios,Greece,562,20,45,27,Muscle Gain,Snack,1
64,Kalamata Olives,Greece,115,0.8,11,6,Muscle Gain,Snack,0
64,Feta Cubes,Greece,264,14,21,4,Muscle Gain,Snack,0
64,Dried Figs,Greece,249,3,1,64,Muscle Gain,Snack,0
64,Walnuts,Greece,654,15,65,14,Muscle Gain,Snack,0
64,Greek Yogurt (Small),Greece,59,10,0.4,3.6,Muscle Gain,Snack,0
64,Sliced Cucumber,Greece,15,0.7,0.1,3.6,Muscle Gain,Snack,0
64,Roasted Chickpeas,Greece,164,19,6,27,Muscle Gain,Snack,1
64,Pomegranate Seeds,Greece,83,1.7,1.2,19,Muscle Gain,Snack,0
64,Sliced Grapes,Greece,69,0.7,0.2,18,Muscle Gain,Snack,0
65,Roasted Chickpeas,Pakistan,164,19,6,27,Maintenance,Snack,1
65,Mixed Dry Fruits,Pakistan,600,15,45,20,Maintenance,Snack,0
65,Corn on the Cob,Pakistan,90,3,1,19,Maintenance,Snack,0
65,Fruit Chaat,Pakistan,80,1,0.5,18,Maintenance,Snack,0
65,Roasted Almonds,Pakistan,579,21,50,22,Maintenance,Snack,0
65,Walnuts,Pakistan,654,15,65,14,Maintenance,Snack,0
65,Baked Veggie Samosa,Pakistan,180,4,8,22,Maintenance,Snack,1
65,Guava with Chaat Masala,Pakistan,68,2.6,1,14,Maintenance,Snack,0
65,Puffed Rice,Pakistan,400,6,0.5,90,Maintenance,Snack,0
65,Dried Apricots,Pakistan,241,3,0.5,62,Maintenance,Snack,1
66,Brazil Nuts,Brazil,656,14,66,12,Weight Loss,Snack,0
66,Cashew Nuts,Brazil,553,18,44,30,Weight Loss,Snack,0
66,Sliced Guava,Brazil,68,2.6,1,14,Weight Loss,Snack,1
66,Baked Mini Empada,Brazil,280,8,15,28,Weight Loss,Snack,0
66,Tapioca Cubes,Brazil,350,0.2,0.1,85,Weight Loss,Snack,0
66,Roasted Peanuts,Brazil,567,26,49,16,Weight Loss,Snack,0
66,Sliced Pineapple,Brazil,50,0.5,0.1,13,Weight Loss,Snack,1
66,Sunflower Seeds,Brazil,584,21,51,20,Weight Loss,Snack,0
66,Dried Mango,Brazil,320,2,1,78,Weight Loss,Snack,0
66,Sliced Coconut,Brazil,354,3,33,15,Weight Loss,Snack,0
67,Almonds,USA,579,21,50,22,Weight Loss,Snack,0
67,Celery with Peanut Butter,USA,190,7,16,10,Weight Loss,Snack,1
67,Beef Jerky (Lean),USA,410,33,25,11,Weight Loss,Snack,0
67,Apple Slices,USA,52,0.3,0.2,14,Weight Loss,Snack,1
67,Greek Yogurt,USA,59,10,0.4,3.6,Weight Loss,Snack,1
67,Trail Mix,USA,460,13,31,45,Weight Loss,Snack,0
67,Hard Boiled Egg,USA,155,13,11,1,Weight Loss,Snack,1
67,Pumpkin Seeds,USA,559,30,49,10,Weight Loss,Snack,0
67,Blueberries,USA,57,0.7,0.3,14,Weight Loss,Snack,1
67,String Cheese,USA,280,24,20,2,Weight Loss,Snack,0
68,Roasted Chickpeas,Pakistan,164,19,6,27,Weight Loss,Snack,1
68,Mixed Dry Fruits,Pakistan,600,15,45,20,Weight Loss,Snack,0
68,Corn on the Cob,Pakistan,90,3,1,19,Weight Loss,Snack,1
68,Fruit Chaat,Pakistan,80,1,0.5,18,Weight Loss,Snack,1
68,Roasted Almonds,Pakistan,579,21,50,22,Weight Loss,Snack,0
68,Walnuts,Pakistan,654,15,65,14,Weight Loss,Snack,0
68,Baked Veggie Samosa,Pakistan,180,4,8,22,Weight Loss,Snack,1
68,Guava with Chaat Masala,Pakistan,68,2.6,1,14,Weight Loss,Snack,1
68,Puffed Rice,Pakistan,400,6,0.5,90,Weight Loss,Snack,0
68,Dried Apricots,Pakistan,241,3,0.5,62,Weight Loss,Snack,0
69,Roasted Chickpeas,Pakistan,164,19,6,27,Maintenance,Snack,1
69,Mixed Dry Fruits,Pakistan,600,15,45,20,Maintenance,Snack,0
69,Corn on the Cob,Pakistan,90,3,1,19,Maintenance,Snack,0
69,Fruit Chaat,Pakistan,80,1,0.5,18,Maintenance,Snack,0
69,Roasted Almonds,Pakistan,579,21,50,22,Maintenance,Snack,0
69,Walnuts,Pakistan,654,15,65,14,Maintenance,Snack,0
69,Baked Veggie Samosa,Pakistan,180,4,8,22,Maintenance,Snack,1
69,Guava with Chaat Masala,Pakistan,68,2.6,1,14,Maintenance,Snack,0
69,Puffed Rice,Pakistan,400,6,0.5,90,Maintenance,Snack,0
69,Dried Apricots,Pakistan,241,3,0.5,62,Maintenance,Snack,1
70,Marcona Almonds,Spain,600,20,54,18,Maintenance,Snack,0
70,Sliced Jam?n (Lean),Spain,145,30,3,0,Maintenance,Snack,1
70,Sliced Orange,Spain,47,0.9,0.1,12,Maintenance,Snack,0
70,Toasted Hazelnuts,Spain,628,15,60,17,Maintenance,Snack,0
70,Roasted Broad Beans,Spain,340,25,2,50,Maintenance,Snack,1
70,Walnuts,Spain,654,15,65,14,Maintenance,Snack,0
70,Olives,Spain,115,0.8,11,6,Maintenance,Snack,1
70,Sliced Peaches,Spain,39,0.9,0.3,10,Maintenance,Snack,0
70,Picos (Breadsticks),Spain,400,10,5,75,Maintenance,Snack,0
70,Sliced Cantaloupe,Spain,34,0.8,0.2,8,Maintenance,Snack,0
71,Sliced Mango,Thailand,60,0.8,0.4,15,Weight Loss,Snack,1
71,Steamed Corn,Thailand,96,3.4,1.5,21,Weight Loss,Snack,1
71,Roasted Cashews,Thailand,553,18,44,30,Weight Loss,Snack,0
71,Dried Jackfruit,Thailand,280,2,0.6,72,Weight Loss,Snack,0
71,Sliced Papaya,Thailand,43,0.5,0.1,11,Weight Loss,Snack,1
71,Sliced Dragon Fruit,Thailand,60,1.2,0.8,13,Weight Loss,Snack,1
71,Small Rice Cracker,Thailand,380,7,1,85,Weight Loss,Snack,0
71,Roasted Peanuts,Thailand,567,26,49,16,Weight Loss,Snack,0
71,Sliced Starfruit,Thailand,31,1,0.3,7,Weight Loss,Snack,1
71,Sliced Watermelon,Thailand,30,0.6,0.2,8,Weight Loss,Snack,1
72,Roasted Chickpeas,Pakistan,164,19,6,27,Weight Loss,Snack,1
72,Mixed Dry Fruits,Pakistan,600,15,45,20,Weight Loss,Snack,0
72,Corn on the Cob,Pakistan,90,3,1,19,Weight Loss,Snack,1
72,Fruit Chaat,Pakistan,80,1,0.5,18,Weight Loss,Snack,1
72,Roasted Almonds,Pakistan,579,21,50,22,Weight Loss,Snack,0
72,Walnuts,Pakistan,654,15,65,14,Weight Loss,Snack,0
72,Baked Veggie Samosa,Pakistan,180,4,8,22,Weight Loss,Snack,1
72,Guava with Chaat Masala,Pakistan,68,2.6,1,14,Weight Loss,Snack,1
72,Puffed Rice,Pakistan,400,6,0.5,90,Weight Loss,Snack,0
72,Dried Apricots,Pakistan,241,3,0.5,62,Weight Loss,Snack,0
73,Roasted Pistachios,Greece,562,20,45,27,Muscle Gain,Snack,1
73,Kalamata Olives,Greece,115,0.8,11,6,Muscle Gain,Snack,0
73,Feta Cubes,Greece,264,14,21,4,Muscle Gain,Snack,0
73,Dried Figs,Greece,249,3,1,64,Muscle Gain,Snack,0
73,Walnuts,Greece,654,15,65,14,Muscle Gain,Snack,0
73,Greek Yogurt (Small),Greece,59,10,0.4,3.6,Muscle Gain,Snack,0
73,Sliced Cucumber,Greece,15,0.7,0.1,3.6,Muscle Gain,Snack,0
73,Roasted Chickpeas,Greece,164,19,6,27,Muscle Gain,Snack,1
73,Pomegranate Seeds,Greece,83,1.7,1.2,19,Muscle Gain,Snack,0
73,Sliced Grapes,Greece,69,0.7,0.2,18,Muscle Gain,Snack,0
74,Walnuts,France,654,15,65,14,Weight Loss,Snack,0
74,Hard Cheese (Comte),France,410,27,33,1,Weight Loss,Snack,0
74,Sliced Pear,France,57,0.4,0.1,15,Weight Loss,Snack,1
74,Radishes with Salt,France,16,0.7,0.1,3.4,Weight Loss,Snack,1
74,Almonds,France,579,21,50,22,Weight Loss,Snack,0
74,Baked Apple,France,60,0.5,0.2,15,Weight Loss,Snack,1
74,Mini Quiche (Veg),France,250,8,18,14,Weight Loss,Snack,0
74,Yogurt with Honey,France,115,9,4,12,Weight Loss,Snack,1
74,Hazelnuts,France,628,15,60,17,Weight Loss,Snack,0
74,Dark Chocolate (85%),France,598,8,45,24,Weight Loss,Snack,0
75,Roasted Chickpeas,Pakistan,164,19,6,27,Weight Loss,Snack,1
75,Mixed Dry Fruits,Pakistan,600,15,45,20,Weight Loss,Snack,0
75,Corn on the Cob,Pakistan,90,3,1,19,Weight Loss,Snack,1
75,Fruit Chaat,Pakistan,80,1,0.5,18,Weight Loss,Snack,1
75,Roasted Almonds,Pakistan,579,21,50,22,Weight Loss,Snack,0
75,Walnuts,Pakistan,654,15,65,14,Weight Loss,Snack,0
75,Baked Veggie Samosa,Pakistan,180,4,8,22,Weight Loss,Snack,1
75,Guava with Chaat Masala,Pakistan,68,2.6,1,14,Weight Loss,Snack,1
75,Puffed Rice,Pakistan,400,6,0.5,90,Weight Loss,Snack,0
75,Dried Apricots,Pakistan,241,3,0.5,62,Weight Loss,Snack,0
76,Roasted Makhana,India,350,9,0.5,77,Weight Loss,Snack,0
76,Roasted Chana,India,164,19,6,27,Weight Loss,Snack,1
76,Sprouted Moong Salad,India,105,7,0.5,19,Weight Loss,Snack,1
76,Masala Oats,India,389,13,7,66,Weight Loss,Snack,0
76,Roasted Peanuts,India,567,26,49,16,Weight Loss,Snack,0
76,Paneer Cubes (Grilled),India,265,18,20,1,Weight Loss,Snack,0
76,Masala Corn,India,90,3,1,19,Weight Loss,Snack,1
76,Guava slices,India,68,2.6,1,14,Weight Loss,Snack,1
76,Roasted Cashews,India,553,18,44,30,Weight Loss,Snack,0
76,Steamed Dhokla,India,160,6,4,26,Weight Loss,Snack,1
77,Walnuts,France,654,15,65,14,Muscle Gain,Snack,0
77,Hard Cheese (Comte),France,410,27,33,1,Muscle Gain,Snack,1
77,Sliced Pear,France,57,0.4,0.1,15,Muscle Gain,Snack,0
77,Radishes with Salt,France,16,0.7,0.1,3.4,Muscle Gain,Snack,0
77,Almonds,France,579,21,50,22,Muscle Gain,Snack,1
77,Baked Apple,France,60,0.5,0.2,15,Muscle Gain,Snack,0
77,Mini Quiche (Veg),France,250,8,18,14,Muscle Gain,Snack,0
77,Yogurt with Honey,France,115,9,4,12,Muscle Gain,Snack,0
77,Hazelnuts,France,628,15,60,17,Muscle Gain,Snack,0
77,Dark Chocolate (85%),France,598,8,45,24,Muscle Gain,Snack,0
78,Roasted Pistachios,Lebanon,562,20,45,27,Maintenance,Snack,0
78,Pumpkin Seeds,Lebanon,559,30,49,10,Maintenance,Snack,0
78,Dried Figs,Lebanon,249,3,1,64,Maintenance,Snack,1
78,Roasted Almonds,Lebanon,579,21,50,22,Maintenance,Snack,0
78,Walnuts,Lebanon,654,15,65,14,Maintenance,Snack,0
78,Hummus with Veggies,Lebanon,166,8,10,14,Maintenance,Snack,1
78,Baked Sambousek,Lebanon,250,10,12,25,Maintenance,Snack,1
78,Sliced Dates,Lebanon,282,2.5,0.4,75,Maintenance,Snack,1
78,Sliced Apricots,Lebanon,48,1.4,0.3,11,Maintenance,Snack,0
78,Labneh Dip,Lebanon,155,8,12,5,Maintenance,Snack,1
79,Roasted Chickpeas,Pakistan,164,19,6,27,Weight Loss,Snack,1
79,Mixed Dry Fruits,Pakistan,600,15,45,20,Weight Loss,Snack,0
79,Corn on the Cob,Pakistan,90,3,1,19,Weight Loss,Snack,1
79,Fruit Chaat,Pakistan,80,1,0.5,18,Weight Loss,Snack,1
79,Roasted Almonds,Pakistan,579,21,50,22,Weight Loss,Snack,0
79,Walnuts,Pakistan,654,15,65,14,Weight Loss,Snack,0
79,Baked Veggie Samosa,Pakistan,180,4,8,22,Weight Loss,Snack,1
79,Guava with Chaat Masala,Pakistan,68,2.6,1,14,Weight Loss,Snack,1
79,Puffed Rice,Pakistan,400,6,0.5,90,Weight Loss,Snack,0
79,Dried Apricots,Pakistan,241,3,0.5,62,Weight Loss,Snack,0
80,Roasted Makhana,India,350,9,0.5,77,Maintenance,Snack,1
80,Roasted Chana,India,164,19,6,27,Maintenance,Snack,1
80,Sprouted Moong Salad,India,105,7,0.5,19,Maintenance,Snack,1
80,Masala Oats,India,389,13,7,66,Maintenance,Snack,1
80,Roasted Peanuts,India,567,26,49,16,Maintenance,Snack,0
80,Paneer Cubes (Grilled),India,265,18,20,1,Maintenance,Snack,1
80,Masala Corn,India,90,3,1,19,Maintenance,Snack,0
80,Guava slices,India,68,2.6,1,14,Maintenance,Snack,0
80,Roasted Cashews,India,553,18,44,30,Maintenance,Snack,0
80,Steamed Dhokla,India,160,6,4,26,Maintenance,Snack,1
81,Sliced Mango,Thailand,60,0.8,0.4,15,Maintenance,Snack,0
81,Steamed Corn,Thailand,96,3.4,1.5,21,Maintenance,Snack,0
81,Roasted Cashews,Thailand,553,18,44,30,Maintenance,Snack,0
81,Dried Jackfruit,Thailand,280,2,0.6,72,Maintenance,Snack,1
81,Sliced Papaya,Thailand,43,0.5,0.1,11,Maintenance,Snack,0
81,Sliced Dragon Fruit,Thailand,60,1.2,0.8,13,Maintenance,Snack,0
81,Small Rice Cracker,Thailand,380,7,1,85,Maintenance,Snack,1
81,Roasted Peanuts,Thailand,567,26,49,16,Maintenance,Snack,0
81,Sliced Starfruit,Thailand,31,1,0.3,7,Maintenance,Snack,0
81,Sliced Watermelon,Thailand,30,0.6,0.2,8,Maintenance,Snack,0
82,Almonds,USA,579,21,50,22,Maintenance,Snack,0
82,Celery with Peanut Butter,USA,190,7,16,10,Maintenance,Snack,1
82,Beef Jerky (Lean),USA,410,33,25,11,Maintenance,Snack,0
82,Apple Slices,USA,52,0.3,0.2,14,Maintenance,Snack,0
82,Greek Yogurt,USA,59,10,0.4,3.6,Maintenance,Snack,0
82,Trail Mix,USA,460,13,31,45,Maintenance,Snack,0
82,Hard Boiled Egg,USA,155,13,11,1,Maintenance,Snack,1
82,Pumpkin Seeds,USA,559,30,49,10,Maintenance,Snack,0
82,Blueberries,USA,57,0.7,0.3,14,Maintenance,Snack,0
82,String Cheese,USA,280,24,20,2,Maintenance,Snack,1
83,Marcona Almonds,Spain,600,20,54,18,Muscle Gain,Snack,1
83,Sliced Jam?n (Lean),Spain,145,30,3,0,Muscle Gain,Snack,1
83,Sliced Orange,Spain,47,0.9,0.1,12,Muscle Gain,Snack,0
83,Toasted Hazelnuts,Spain,628,15,60,17,Muscle Gain,Snack,0
83,Roasted Broad Beans,Spain,340,25,2,50,Muscle Gain,Snack,1
83,Walnuts,Spain,654,15,65,14,Muscle Gain,Snack,0
83,Olives,Spain,115,0.8,11,6,Muscle Gain,Snack,0
83,Sliced Peaches,Spain,39,0.9,0.3,10,Muscle Gain,Snack,0
83,Picos (Breadsticks),Spain,400,10,5,75,Muscle Gain,Snack,0
83,Sliced Cantaloupe,Spain,34,0.8,0.2,8,Muscle Gain,Snack,0
84,Ajwa Dates,Saudi Arabia,282,2.5,0.4,75,Weight Loss,Snack,0
84,Roasted Pistachios,Saudi Arabia,562,20,45,27,Weight Loss,Snack,0
84,Roasted Almonds,Saudi Arabia,579,21,50,22,Weight Loss,Snack,0
84,Pumpkin Seeds,Saudi Arabia,559,30,49,10,Weight Loss,Snack,0
84,Dried Figs,Saudi Arabia,249,3,1,64,Weight Loss,Snack,0
84,Baked Falafel,Saudi Arabia,180,13,10,20,Weight Loss,Snack,1
84,Labneh Dip with Veggies,Saudi Arabia,155,8,12,5,Weight Loss,Snack,1
84,Walnuts,Saudi Arabia,654,15,65,14,Weight Loss,Snack,0
84,Roasted Hazelnuts,Saudi Arabia,628,15,60,17,Weight Loss,Snack,0
84,Dried Apricots,Saudi Arabia,241,3,0.5,62,Weight Loss,Snack,0
85,Roasted Chestnuts,China,245,3,2,53,Weight Loss,Snack,0
85,Dried Hawthorn,China,260,1,0.5,65,Weight Loss,Snack,0
85,Steamed Bun (Small),China,230,8,2,45,Weight Loss,Snack,0
85,Roasted Soy Nuts,China,450,40,20,33,Weight Loss,Snack,0
85,Sliced Dragon Fruit,China,60,1.2,0.8,13,Weight Loss,Snack,1
85,Pumpkin Seeds,China,559,30,49,10,Weight Loss,Snack,0
85,Dried Lychee,China,280,3,1,70,Weight Loss,Snack,0
85,Baked Dumplings,China,195,9,10,18,Weight Loss,Snack,1
85,Walnut Halves,China,654,15,65,14,Weight Loss,Snack,0
85,Sliced Pear,China,57,0.4,0.1,15,Weight Loss,Snack,1
86,Sliced Mango,Thailand,60,0.8,0.4,15,Weight Loss,Snack,1
86,Steamed Corn,Thailand,96,3.4,1.5,21,Weight Loss,Snack,1
86,Roasted Cashews,Thailand,553,18,44,30,Weight Loss,Snack,0
86,Dried Jackfruit,Thailand,280,2,0.6,72,Weight Loss,Snack,0
86,Sliced Papaya,Thailand,43,0.5,0.1,11,Weight Loss,Snack,1
86,Sliced Dragon Fruit,Thailand,60,1.2,0.8,13,Weight Loss,Snack,1
86,Small Rice Cracker,Thailand,380,7,1,85,Weight Loss,Snack,0
86,Roasted Peanuts,Thailand,567,26,49,16,Weight Loss,Snack,0
86,Sliced Starfruit,Thailand,31,1,0.3,7,Weight Loss,Snack,1
86,Sliced Watermelon,Thailand,30,0.6,0.2,8,Weight Loss,Snack,1
87,Marcona Almonds,Spain,600,20,54,18,Weight Loss,Snack,0
87,Sliced Jam?n (Lean),Spain,145,30,3,0,Weight Loss,Snack,1
87,Sliced Orange,Spain,47,0.9,0.1,12,Weight Loss,Snack,1
87,Toasted Hazelnuts,Spain,628,15,60,17,Weight Loss,Snack,0
87,Roasted Broad Beans,Spain,340,25,2,50,Weight Loss,Snack,0
87,Walnuts,Spain,654,15,65,14,Weight Loss,Snack,0
87,Olives,Spain,115,0.8,11,6,Weight Loss,Snack,1
87,Sliced Peaches,Spain,39,0.9,0.3,10,Weight Loss,Snack,1
87,Picos (Breadsticks),Spain,400,10,5,75,Weight Loss,Snack,0
87,Sliced Cantaloupe,Spain,34,0.8,0.2,8,Weight Loss,Snack,1
88,Almonds,USA,579,21,50,22,Maintenance,Snack,0
88,Celery with Peanut Butter,USA,190,7,16,10,Maintenance,Snack,1
88,Beef Jerky (Lean),USA,410,33,25,11,Maintenance,Snack,0
88,Apple Slices,USA,52,0.3,0.2,14,Maintenance,Snack,0
88,Greek Yogurt,USA,59,10,0.4,3.6,Maintenance,Snack,0
88,Trail Mix,USA,460,13,31,45,Maintenance,Snack,0
88,Hard Boiled Egg,USA,155,13,11,1,Maintenance,Snack,1
88,Pumpkin Seeds,USA,559,30,49,10,Maintenance,Snack,0
88,Blueberries,USA,57,0.7,0.3,14,Maintenance,Snack,0
88,String Cheese,USA,280,24,20,2,Maintenance,Snack,1
89,Roasted Hazelnuts,Turkey,628,15,60,17,Muscle Gain,Snack,0
89,Dried Apricots,Turkey,241,3,0.5,62,Muscle Gain,Snack,0
89,Pistachios,Turkey,562,20,45,27,Muscle Gain,Snack,1
89,Sunflower Seeds,Turkey,584,21,51,20,Muscle Gain,Snack,1
89,Dried Figs,Turkey,249,3,1,64,Muscle Gain,Snack,0
89,Sliced Quince,Turkey,57,0.4,0.1,15,Muscle Gain,Snack,0
89,Walnuts,Turkey,654,15,65,14,Muscle Gain,Snack,0
89,Roasted Pumpkin Seeds,Turkey,559,30,49,10,Muscle Gain,Snack,1
89,Labneh with Herbs,Turkey,155,8,12,5,Muscle Gain,Snack,0
89,Sliced Melon,Turkey,34,0.8,0.2,8,Muscle Gain,Snack,0
90,Roasted Chickpeas,Pakistan,164,19,6,27,Muscle Gain,Snack,1
90,Mixed Dry Fruits,Pakistan,600,15,45,20,Muscle Gain,Snack,0
90,Corn on the Cob,Pakistan,90,3,1,19,Muscle Gain,Snack,0
90,Fruit Chaat,Pakistan,80,1,0.5,18,Muscle Gain,Snack,0
90,Roasted Almonds,Pakistan,579,21,50,22,Muscle Gain,Snack,1
90,Walnuts,Pakistan,654,15,65,14,Muscle Gain,Snack,0
90,Baked Veggie Samosa,Pakistan,180,4,8,22,Muscle Gain,Snack,0
90,Guava with Chaat Masala,Pakistan,68,2.6,1,14,Muscle Gain,Snack,0
90,Puffed Rice,Pakistan,400,6,0.5,90,Muscle Gain,Snack,0
90,Dried Apricots,Pakistan,241,3,0.5,62,Muscle Gain,Snack,0
91,Marcona Almonds,Spain,600,20,54,18,Weight Loss,Snack,0
91,Sliced Jam?n (Lean),Spain,145,30,3,0,Weight Loss,Snack,1
91,Sliced Orange,Spain,47,0.9,0.1,12,Weight Loss,Snack,1
91,Toasted Hazelnuts,Spain,628,15,60,17,Weight Loss,Snack,0
91,Roasted Broad Beans,Spain,340,25,2,50,Weight Loss,Snack,0
91,Walnuts,Spain,654,15,65,14,Weight Loss,Snack,0
91,Olives,Spain,115,0.8,11,6,Weight Loss,Snack,1
91,Sliced Peaches,Spain,39,0.9,0.3,10,Weight Loss,Snack,1
91,Picos (Breadsticks),Spain,400,10,5,75,Weight Loss,Snack,0
91,Sliced Cantaloupe,Spain,34,0.8,0.2,8,Weight Loss,Snack,1
92,Roasted Pistachios,Lebanon,562,20,45,27,Weight Loss,Snack,0
92,Pumpkin Seeds,Lebanon,559,30,49,10,Weight Loss,Snack,0
92,Dried Figs,Lebanon,249,3,1,64,Weight Loss,Snack,0
92,Roasted Almonds,Lebanon,579,21,50,22,Weight Loss,Snack,0
92,Walnuts,Lebanon,654,15,65,14,Weight Loss,Snack,0
92,Hummus with Veggies,Lebanon,166,8,10,14,Weight Loss,Snack,1
92,Baked Sambousek,Lebanon,250,10,12,25,Weight Loss,Snack,0
92,Sliced Dates,Lebanon,282,2.5,0.4,75,Weight Loss,Snack,0
92,Sliced Apricots,Lebanon,48,1.4,0.3,11,Weight Loss,Snack,1
92,Labneh Dip,Lebanon,155,8,12,5,Weight Loss,Snack,1
93,Roasted Makhana,India,350,9,0.5,77,Weight Loss,Snack,0
93,Roasted Chana,India,164,19,6,27,Weight Loss,Snack,1
93,Sprouted Moong Salad,India,105,7,0.5,19,Weight Loss,Snack,1
93,Masala Oats,India,389,13,7,66,Weight Loss,Snack,0
93,Roasted Peanuts,India,567,26,49,16,Weight Loss,Snack,0
93,Paneer Cubes (Grilled),India,265,18,20,1,Weight Loss,Snack,0
93,Masala Corn,India,90,3,1,19,Weight Loss,Snack,1
93,Guava slices,India,68,2.6,1,14,Weight Loss,Snack,1
93,Roasted Cashews,India,553,18,44,30,Weight Loss,Snack,0
93,Steamed Dhokla,India,160,6,4,26,Weight Loss,Snack,1
94,Roasted Chickpeas,Pakistan,164,19,6,27,Maintenance,Snack,1
94,Mixed Dry Fruits,Pakistan,600,15,45,20,Maintenance,Snack,0
94,Corn on the Cob,Pakistan,90,3,1,19,Maintenance,Snack,0
94,Fruit Chaat,Pakistan,80,1,0.5,18,Maintenance,Snack,0
94,Roasted Almonds,Pakistan,579,21,50,22,Maintenance,Snack,0
94,Walnuts,Pakistan,654,15,65,14,Maintenance,Snack,0
94,Baked Veggie Samosa,Pakistan,180,4,8,22,Maintenance,Snack,1
94,Guava with Chaat Masala,Pakistan,68,2.6,1,14,Maintenance,Snack,0
94,Puffed Rice,Pakistan,400,6,0.5,90,Maintenance,Snack,0
94,Dried Apricots,Pakistan,241,3,0.5,62,Maintenance,Snack,1
95,Roasted Pistachios,Greece,562,20,45,27,Maintenance,Snack,0
95,Kalamata Olives,Greece,115,0.8,11,6,Maintenance,Snack,1
95,Feta Cubes,Greece,264,14,21,4,Maintenance,Snack,1
95,Dried Figs,Greece,249,3,1,64,Maintenance,Snack,1
95,Walnuts,Greece,654,15,65,14,Maintenance,Snack,0
95,Greek Yogurt (Small),Greece,59,10,0.4,3.6,Maintenance,Snack,0
95,Sliced Cucumber,Greece,15,0.7,0.1,3.6,Maintenance,Snack,0
95,Roasted Chickpeas,Greece,164,19,6,27,Maintenance,Snack,1
95,Pomegranate Seeds,Greece,83,1.7,1.2,19,Maintenance,Snack,0
95,Sliced Grapes,Greece,69,0.7,0.2,18,Maintenance,Snack,0
96,Marcona Almonds,Spain,600,20,54,18,Muscle Gain,Snack,1
96,Sliced Jam?n (Lean),Spain,145,30,3,0,Muscle Gain,Snack,1
96,Sliced Orange,Spain,47,0.9,0.1,12,Muscle Gain,Snack,0
96,Toasted Hazelnuts,Spain,628,15,60,17,Muscle Gain,Snack,0
96,Roasted Broad Beans,Spain,340,25,2,50,Muscle Gain,Snack,1
96,Walnuts,Spain,654,15,65,14,Muscle Gain,Snack,0
96,Olives,Spain,115,0.8,11,6,Muscle Gain,Snack,0
96,Sliced Peaches,Spain,39,0.9,0.3,10,Muscle Gain,Snack,0
